station_name,is_weekend,hour,avg_count
낫개,False,21,155.2
낫개,False,22,117.4
낫개,False,23,70.2
낫개,False,0,22.3
낫개,True,1,0.9
낫개,True,2,0.2
낫개,True,3,0.0
낫개,True,4,7.9
낫개,True,5,47.2
낫개,True,6,82.3
낫개,True,7,120.2
낫개,True,8,190.7
낫개,True,9,236.7
낫개,True,10,256.9
낫개,True,11,294.6
낫개,True,12,311.8
낫개,True,13,293.3
낫개,True,14,290.6
낫개,True,15,306.9
낫개,True,16,312.7
낫개,True,17,301.9
낫개,True,18,247.7
낫개,True,19,190.2
낫개,True,20,161.2
낫개,True,21,145.6
낫개,True,22,109.4
낫개,True,23,63.5
낫개,True,0,22.4
냉정,False,1,0.6
냉정,False,2,0.5
냉정,False,3,0.0
냉정,False,4,1.0
냉정,False,5,72.7
냉정,False,6,136.1
냉정,False,7,318.4
냉정,False,8,698.3
냉정,False,9,512.0
냉정,False,10,354.3
냉정,False,11,308.6
냉정,False,12,366.0
냉정,False,13,375.5
냉정,False,14,365.0
냉정,False,15,406.4
냉정,False,16,514.5
냉정,False,17,605.8
냉정,False,18,550.3
냉정,False,19,254.3
냉정,False,20,207.2
냉정,False,21,196.7
냉정,False,22,164.5
냉정,False,23,133.8
냉정,False,0,22.2
냉정,True,1,0.4
냉정,True,2,0.0
냉정,True,3,0.0
냉정,True,4,1.1
냉정,True,5,54.5
냉정,True,6,77.1
냉정,True,7,115.1
냉정,True,8,212.1
냉정,True,9,225.1
냉정,True,10,227.1
냉정,True,11,243.1
냉정,True,12,247.1
냉정,True,13,270.7
냉정,True,14,256.6
냉정,True,15,275.5
냉정,True,16,300.4
냉정,True,17,299.9
냉정,True,18,239.4
냉정,True,19,179.8
냉정,True,20,170.1
냉정,True,21,169.2
냉정,True,22,148.5
냉정,True,23,127.3
냉정,True,0,25.5
노포,False,1,0.2
노포,False,2,0.4
노포,False,3,0.1
노포,False,4,7.1
노포,False,5,46.1
노포,False,6,280.9
노포,False,7,625.8
노포,False,8,770.3
노포,False,9,679.9
노포,False,10,683.6
노포,False,11,778.8
노포,False,12,763.6
노포,False,13,749.4
노포,False,14,741.1
노포,False,15,732.6
노포,False,16,758.4
노포,False,17,850.5
노포,False,18,794.1
노포,False,19,451.0
노포,False,20,341.2
노포,False,21,299.8
노포,False,22,247.3
노포,False,23,115.2
노포,False,0,26.1
노포,True,1,1.2
노포,True,2,0.2
노포,True,3,0.0
노포,True,4,12.5
노포,True,5,50.8
노포,True,6,241.4
노포,True,7,354.4
노포,True,8,563.2
노포,True,9,778.2
노포,True,10,966.2
노포,True,11,1030.0
노포,True,12,968.2
노포,True,13,973.4
노포,True,14,941.9
노포,True,15,957.1
노포,True,16,899.9
노포,True,17,859.8
노포,True,18,680.3
노포,True,19,559.4
노포,True,20,482.2
노포,True,21,419.0
노포,True,22,302.6
노포,True,23,147.3
노포,True,0,30.4
다대포항,False,1,0.4
다대포항,False,2,0.1
다대포항,False,3,0.0
다대포항,False,4,5.6
다대포항,False,5,44.2
다대포항,False,6,122.4
다대포항,False,7,216.4
다대포항,False,8,298.9
다대포항,False,9,228.5
다대포항,False,10,240.9
다대포항,False,11,280.3
다대포항,False,12,265.4
다대포항,False,13,260.6
다대포항,False,14,285.4
다대포항,False,15,322.8
다대포항,False,16,320.6
다대포항,False,17,337.6
다대포항,False,18,303.2
다대포항,False,19,161.9
다대포항,False,20,109.8
다대포항,False,21,98.0
다대포항,False,22,71.4
다대포항,False,23,33.8
다대포항,False,0,12.1
다대포항,True,1,1.1
다대포항,True,2,0.0
다대포항,True,3,0.1
다대포항,True,4,4.7
다대포항,True,5,34.0
다대포항,True,6,71.7
다대포항,True,7,79.3
다대포항,True,8,125.2
다대포항,True,9,168.6
다대포항,True,10,203.0
다대포항,True,11,259.3
다대포항,True,12,250.7
다대포항,True,13,239.4
다대포항,True,14,243.5
다대포항,True,15,248.3
다대포항,True,16,245.8
다대포항,True,17,236.9
다대포항,True,18,184.7
다대포항,True,19,134.3
다대포항,True,20,110.3
다대포항,True,21,91.5
다대포항,True,22,65.0
다대포항,True,23,32.9
다대포항,True,0,13.3
다대포해수욕장,False,1,0.4
다대포해수욕장,False,2,0.3
다대포해수욕장,False,3,0.2
다대포해수욕장,False,4,13.1
다대포해수욕장,False,5,52.4
다대포해수욕장,False,6,143.8
다대포해수욕장,False,7,304.0
다대포해수욕장,False,8,364.1
다대포해수욕장,False,9,276.3
다대포해수욕장,False,10,290.7
다대포해수욕장,False,11,309.6
다대포해수욕장,False,12,339.6
다대포해수욕장,False,13,337.0
다대포해수욕장,False,14,334.5
다대포해수욕장,False,15,366.2
다대포해수욕장,False,16,367.5
다대포해수욕장,False,17,351.0
다대포해수욕장,False,18,312.7
다대포해수욕장,False,19,202.3
다대포해수욕장,False,20,138.8
다대포해수욕장,False,21,107.4
다대포해수욕장,False,22,89.7
다대포해수욕장,False,23,47.1
다대포해수욕장,False,0,28.0
다대포해수욕장,True,1,1.0
다대포해수욕장,True,2,0.7
다대포해수욕장,True,3,0.3
다대포해수욕장,True,4,11.1
다대포해수욕장,True,5,39.4
다대포해수욕장,True,6,83.8
다대포해수욕장,True,7,117.9
다대포해수욕장,True,8,194.2
다대포해수욕장,True,9,253.4
다대포해수욕장,True,10,319.4
다대포해수욕장,True,11,364.3
다대포해수욕장,True,12,377.2
다대포해수욕장,True,13,394.2
다대포해수욕장,True,14,416.4
다대포해수욕장,True,15,445.9
다대포해수욕장,True,16,427.6
다대포해수욕장,True,17,369.8
다대포해수욕장,True,18,275.8
다대포해수욕장,True,19,205.6
다대포해수욕장,True,20,173.5
다대포해수욕장,True,21,126.0
다대포해수욕장,True,22,92.7
다대포해수욕장,True,23,45.6
다대포해수욕장,True,0,27.4
당리,False,1,0.3
당리,False,2,0.1
당리,False,3,0.0
당리,False,4,8.3
당리,False,5,59.0
당리,False,6,192.5
당리,False,7,369.1
당리,False,8,703.3
당리,False,9,435.1
당리,False,10,431.0
당리,False,11,488.4
당리,False,12,492.3
당리,False,13,511.8
당리,False,14,496.4
당리,False,15,545.0
당리,False,16,601.0
당리,False,17,608.1
당리,False,18,653.6
당리,False,19,304.7
당리,False,20,222.9
당리,False,21,197.8
당리,False,22,124.2
당리,False,23,77.5
당리,False,0,16.7
당리,True,1,0.4
당리,True,2,0.0
당리,True,3,0.0
당리,True,4,6.7
당리,True,5,42.5
당리,True,6,100.1
당리,True,7,129.9
당리,True,8,231.6
당리,True,9,296.1
당리,True,10,344.1
당리,True,11,399.4
당리,True,12,399.2
당리,True,13,414.5
당리,True,14,390.8
당리,True,15,399.3
당리,True,16,409.6
당리,True,17,389.4
당리,True,18,311.0
당리,True,19,227.6
당리,True,20,190.7
당리,True,21,153.8
당리,True,22,108.6
당리,True,23,66.6
당리,True,0,17.0
대연,False,1,0.1
대연,False,2,0.1
대연,False,3,0.1
대연,False,4,2.4
대연,False,5,118.7
대연,False,6,228.1
대연,False,7,525.3
대연,False,8,1086.7
대연,False,9,710.3
대연,False,10,556.4
대연,False,11,591.5
대연,False,12,635.0
대연,False,13,615.0
대연,False,14,647.9
대연,False,15,686.9
대연,False,16,782.2
대연,False,17,896.1
대연,False,18,1039.1
대연,False,19,526.2
대연,False,20,378.2
대연,False,21,351.1
대연,False,22,290.0
대연,False,23,167.6
대연,False,0,15.0
대연,True,1,0.4
대연,True,2,0.0
대연,True,3,0.0
대연,True,4,1.6
대연,True,5,86.0
대연,True,6,146.1
대연,True,7,202.8
대연,True,8,422.3
대연,True,9,513.8
대연,True,10,523.0
대연,True,11,566.3
대연,True,12,587.9
대연,True,13,598.1
대연,True,14,553.6
대연,True,15,588.8
대연,True,16,625.1
대연,True,17,618.8
대연,True,18,513.0
대연,True,19,404.0
대연,True,20,350.8
대연,True,21,331.9
대연,True,22,288.2
대연,True,23,173.1
대연,True,0,17.1
대저,False,1,0.1
대저,False,2,0.1
대저,False,3,0.1
대저,False,4,1.3
대저,False,5,118.3
대저,False,6,363.3
대저,False,7,821.2
대저,False,8,853.6
대저,False,9,430.3
대저,False,10,354.9
대저,False,11,361.9
대저,False,12,357.3
대저,False,13,389.7
대저,False,14,366.3
대저,False,15,425.9
대저,False,16,626.0
대저,False,17,948.3
대저,False,18,1007.5
대저,False,19,417.5
대저,False,20,297.1
대저,False,21,259.9
대저,False,22,175.6
대저,False,23,83.0
대저,False,0,9.3
대저,True,1,0.5
대저,True,2,0.0
대저,True,3,0.0
대저,True,4,1.2
대저,True,5,90.6
대저,True,6,161.0
대저,True,7,233.2
대저,True,8,329.0
대저,True,9,411.5
대저,True,10,433.0
대저,True,11,457.4
대저,True,12,448.6
대저,True,13,426.5
대저,True,14,438.2
대저,True,15,491.8
대저,True,16,544.8
대저,True,17,520.2
대저,True,18,414.5
대저,True,19,304.6
대저,True,20,288.9
대저,True,21,278.4
대저,True,22,175.5
대저,True,23,93.0
대저,True,0,10.7
대티,False,1,0.0
대티,False,2,0.0
대티,False,3,0.0
대티,False,4,6.7
대티,False,5,50.3
대티,False,6,129.5
대티,False,7,263.3
대티,False,8,466.2
대티,False,9,290.1
대티,False,10,271.0
대티,False,11,302.8
대티,False,12,313.2
대티,False,13,293.0
대티,False,14,274.9
대티,False,15,319.2
대티,False,16,334.2
대티,False,17,344.9
대티,False,18,341.8
대티,False,19,184.2
대티,False,20,127.2
대티,False,21,107.5
대티,False,22,78.4
대티,False,23,38.0
대티,False,0,14.2
대티,True,1,0.3
대티,True,2,0.0
대티,True,3,0.0
대티,True,4,5.1
대티,True,5,36.9
대티,True,6,69.9
대티,True,7,87.8
대티,True,8,142.3
대티,True,9,172.2
대티,True,10,201.4
대티,True,11,216.5
대티,True,12,230.8
대티,True,13,223.5
대티,True,14,209.0
대티,True,15,224.8
대티,True,16,233.9
대티,True,17,219.7
대티,True,18,182.6
대티,True,19,135.9
대티,True,20,111.0
대티,True,21,91.4
대티,True,22,68.6
대티,True,23,36.2
대티,True,0,15.6
덕천,False,1,0.2
덕천,False,2,0.2
덕천,False,3,0.1
덕천,False,4,0.9
덕천,False,5,89.8
덕천,False,6,176.3
덕천,False,7,362.2
덕천,False,8,678.6
덕천,False,9,590.6
덕천,False,10,621.6
덕천,False,11,729.1
덕천,False,12,720.5
덕천,False,13,722.2
덕천,False,14,730.4
덕천,False,15,778.9
덕천,False,16,779.5
덕천,False,17,804.9
덕천,False,18,761.6
덕천,False,19,366.3
덕천,False,20,260.9
덕천,False,21,212.4
덕천,False,22,146.4
덕천,False,23,88.2
덕천,False,0,18.7
덕천,True,1,0.7
덕천,True,2,0.2
덕천,True,3,0.0
덕천,True,4,0.9
덕천,True,5,66.2
덕천,True,6,110.4
덕천,True,7,160.1
덕천,True,8,297.9
덕천,True,9,418.1
덕천,True,10,545.7
덕천,True,11,661.5
덕천,True,12,711.9
덕천,True,13,690.7
덕천,True,14,709.6
덕천,True,15,706.6
덕천,True,16,663.0
덕천,True,17,595.7
덕천,True,18,444.1
덕천,True,19,317.4
덕천,True,20,246.8
덕천,True,21,207.6
덕천,True,22,138.6
덕천,True,23,97.8
덕천,True,0,21.2
덕포,False,1,0.3
덕포,False,2,0.2
덕포,False,3,0.1
덕포,False,4,0.5
덕포,False,5,87.4
덕포,False,6,146.3
덕포,False,7,415.7
덕포,False,8,570.5
덕포,False,9,306.7
덕포,False,10,262.5
덕포,False,11,285.5
덕포,False,12,324.8
덕포,False,13,297.3
덕포,False,14,288.7
덕포,False,15,336.8
덕포,False,16,388.8
덕포,False,17,503.6
덕포,False,18,481.7
덕포,False,19,204.2
덕포,False,20,149.6
덕포,False,21,119.0
덕포,False,22,74.4
덕포,False,23,44.4
덕포,False,0,14.6
덕포,True,1,0.0
덕포,True,2,0.0
덕포,True,3,0.0
덕포,True,4,0.2
덕포,True,5,53.1
덕포,True,6,69.1
덕포,True,7,112.0
덕포,True,8,173.3
덕포,True,9,200.5
덕포,True,10,215.4
덕포,True,11,241.7
덕포,True,12,249.2
덕포,True,13,253.8
덕포,True,14,238.6
덕포,True,15,257.7
덕포,True,16,272.4
덕포,True,17,273.5
덕포,True,18,195.2
덕포,True,19,134.4
덕포,True,20,111.4
덕포,True,21,89.4
덕포,True,22,63.2
덕포,True,23,45.6
덕포,True,0,15.5
동대신,False,1,0.2
동대신,False,2,0.2
동대신,False,3,0.0
동대신,False,4,4.0
동대신,False,5,71.3
동대신,False,6,157.8
동대신,False,7,329.5
동대신,False,8,594.4
동대신,False,9,393.7
동대신,False,10,378.3
동대신,False,11,403.6
동대신,False,12,414.3
동대신,False,13,428.3
동대신,False,14,436.5
동대신,False,15,487.4
동대신,False,16,506.0
동대신,False,17,632.6
동대신,False,18,601.6
동대신,False,19,301.9
동대신,False,20,228.2
동대신,False,21,196.9
동대신,False,22,142.2
동대신,False,23,96.0
동대신,False,0,19.5
동대신,True,1,0.4
동대신,True,2,0.1
동대신,True,3,0.0
동대신,True,4,3.1
동대신,True,5,51.7
동대신,True,6,88.8
동대신,True,7,117.3
동대신,True,8,210.0
동대신,True,9,271.9
동대신,True,10,313.6
동대신,True,11,340.2
동대신,True,12,374.5
동대신,True,13,385.5
동대신,True,14,364.2
동대신,True,15,399.4
동대신,True,16,409.4
동대신,True,17,376.9
동대신,True,18,307.9
동대신,True,19,221.0
동대신,True,20,180.0
동대신,True,21,155.0
동대신,True,22,120.2
동대신,True,23,90.1
동대신,True,0,20.6
동래,False,1,0.3
동래,False,2,0.8
동래,False,3,0.1
동래,False,4,1.7
동래,False,5,117.7
동래,False,6,246.2
동래,False,7,503.5
동래,False,8,899.2
동래,False,9,588.6
동래,False,10,547.0
동래,False,11,609.1
동래,False,12,602.9
동래,False,13,625.8
동래,False,14,639.8
동래,False,15,692.3
동래,False,16,764.0
동래,False,17,918.2
동래,False,18,1030.7
동래,False,19,525.2
동래,False,20,402.5
동래,False,21,363.5
동래,False,22,272.2
동래,False,23,164.5
동래,False,0,19.5
동래,True,1,0.8
동래,True,2,0.3
동래,True,3,0.0
동래,True,4,1.3
동래,True,5,100.1
동래,True,6,231.2
동래,True,7,256.4
동래,True,8,365.2
동래,True,9,435.0
동래,True,10,468.6
동래,True,11,561.7
동래,True,12,568.1
동래,True,13,602.9
동래,True,14,582.0
동래,True,15,608.3
동래,True,16,668.7
동래,True,17,723.7
동래,True,18,627.0
동래,True,19,508.1
동래,True,20,452.6
동래,True,21,376.5
동래,True,22,278.6
동래,True,23,181.7
동래,True,0,20.9
동매,False,1,0.2
동매,False,2,0.1
동매,False,3,0.0
동매,False,4,3.7
동매,False,5,47.7
동매,False,6,206.4
동매,False,7,450.3
동매,False,8,472.2
동매,False,9,253.7
동매,False,10,234.6
동매,False,11,252.3
동매,False,12,265.7
동매,False,13,246.6
동매,False,14,237.0
동매,False,15,268.4
동매,False,16,365.5
동매,False,17,427.3
동매,False,18,363.7
동매,False,19,161.9
동매,False,20,119.5
동매,False,21,85.6
동매,False,22,55.7
동매,False,23,27.1
동매,False,0,9.9
동매,True,1,0.3
동매,True,2,0.1
동매,True,3,0.0
동매,True,4,2.6
동매,True,5,33.2
동매,True,6,85.4
동매,True,7,91.0
동매,True,8,145.3
동매,True,9,173.5
동매,True,10,186.2
동매,True,11,198.5
동매,True,12,221.5
동매,True,13,198.7
동매,True,14,197.8
동매,True,15,202.0
동매,True,16,220.2
동매,True,17,208.6
동매,True,18,158.3
동매,True,19,111.5
동매,True,20,92.9
동매,True,21,76.6
동매,True,22,56.8
동매,True,23,28.9
동매,True,0,11.7
동백,False,1,0.3
동백,False,2,0.3
동백,False,3,0.0
동백,False,4,1.2
동백,False,5,39.7
동백,False,6,202.1
동백,False,7,437.6
동백,False,8,707.7
동백,False,9,450.4
동백,False,10,372.3
동백,False,11,408.7
동백,False,12,408.0
동백,False,13,447.1
동백,False,14,425.3
동백,False,15,509.8
동백,False,16,571.7
동백,False,17,679.7
동백,False,18,723.3
동백,False,19,393.8
동백,False,20,276.2
동백,False,21,252.9
동백,False,22,174.4
동백,False,23,88.9
동백,False,0,15.4
동백,True,1,1.0
동백,True,2,0.3
동백,True,3,0.0
동백,True,4,1.2
동백,True,5,26.1
동백,True,6,127.4
동백,True,7,151.1
동백,True,8,252.3
동백,True,9,321.2
동백,True,10,376.4
동백,True,11,427.9
동백,True,12,474.2
동백,True,13,471.8
동백,True,14,488.8
동백,True,15,486.7
동백,True,16,509.5
동백,True,17,481.4
동백,True,18,408.6
동백,True,19,307.3
동백,True,20,254.2
동백,True,21,231.5
동백,True,22,153.1
동백,True,23,83.7
동백,True,0,15.1
동원,False,1,0.4
동원,False,2,0.2
동원,False,3,0.0
동원,False,4,2.2
동원,False,5,22.3
동원,False,6,65.2
동원,False,7,107.2
동원,False,8,162.3
동원,False,9,98.4
동원,False,10,96.4
동원,False,11,106.6
동원,False,12,115.1
동원,False,13,111.0
동원,False,14,98.2
동원,False,15,107.2
동원,False,16,113.0
동원,False,17,123.9
동원,False,18,124.6
동원,False,19,57.0
동원,False,20,43.7
동원,False,21,29.1
동원,False,22,21.3
동원,False,23,12.3
동원,False,0,6.8
동원,True,1,0.1
동원,True,2,0.0
동원,True,3,0.0
동원,True,4,2.2
동원,True,5,17.4
동원,True,6,36.4
동원,True,7,45.2
동원,True,8,64.8
동원,True,9,76.3
동원,True,10,85.5
동원,True,11,94.7
동원,True,12,90.2
동원,True,13,90.8
동원,True,14,82.3
동원,True,15,83.1
동원,True,16,85.5
동원,True,17,78.8
동원,True,18,66.9
동원,True,19,44.7
동원,True,20,35.2
동원,True,21,27.4
동원,True,22,18.0
동원,True,23,11.7
동원,True,0,6.0
동의대,False,1,0.1
동의대,False,2,0.1
동의대,False,3,0.0
동의대,False,4,0.5
동의대,False,5,82.8
동의대,False,6,150.3
동의대,False,7,377.1
동의대,False,8,740.7
동의대,False,9,578.1
동의대,False,10,451.9
동의대,False,11,407.8
동의대,False,12,484.9
동의대,False,13,454.7
동의대,False,14,458.0
동의대,False,15,529.7
동의대,False,16,596.1
동의대,False,17,614.9
동의대,False,18,558.5
동의대,False,19,267.0
동의대,False,20,206.3
동의대,False,21,187.3
동의대,False,22,152.8
동의대,False,23,102.2
동의대,False,0,14.8
동의대,True,1,0.2
동의대,True,2,0.0
동의대,True,3,0.0
동의대,True,4,0.4
동의대,True,5,60.8
동의대,True,6,79.4
동의대,True,7,130.7
동의대,True,8,211.5
동의대,True,9,274.4
동의대,True,10,258.3
동의대,True,11,308.6
동의대,True,12,293.6
동의대,True,13,296.2
동의대,True,14,277.1
동의대,True,15,291.4
동의대,True,16,329.7
동의대,True,17,312.6
동의대,True,18,241.8
동의대,True,19,182.4
동의대,True,20,165.3
동의대,True,21,159.7
동의대,True,22,120.0
동의대,True,23,89.3
동의대,True,0,14.9
두실,False,1,0.3
두실,False,2,0.3
두실,False,3,0.1
두실,False,4,2.5
두실,False,5,64.3
두실,False,6,198.8
두실,False,7,439.1
두실,False,8,793.3
두실,False,9,488.5
두실,False,10,396.2
두실,False,11,424.0
두실,False,12,447.2
두실,False,13,442.9
두실,False,14,434.5
두실,False,15,490.8
두실,False,16,506.8
두실,False,17,588.1
두실,False,18,594.2
두실,False,19,297.1
두실,False,20,218.3
두실,False,21,187.9
두실,False,22,135.2
두실,False,23,89.9
두실,False,0,19.0
두실,True,1,0.5
두실,True,2,0.2
두실,True,3,0.0
두실,True,4,2.2
두실,True,5,45.4
두실,True,6,122.4
두실,True,7,157.4
두실,True,8,275.1
두실,True,9,348.1
두실,True,10,374.8
두실,True,11,369.3
두실,True,12,393.0
두실,True,13,379.6
두실,True,14,345.3
두실,True,15,346.5
두실,True,16,358.5
두실,True,17,368.9
두실,True,18,290.5
두실,True,19,226.3
두실,True,20,180.6
두실,True,21,170.2
두실,True,22,116.3
두실,True,23,87.2
두실,True,0,20.1
만덕,False,1,0.0
만덕,False,2,0.0
만덕,False,3,0.0
만덕,False,4,0.8
만덕,False,5,98.8
만덕,False,6,209.6
만덕,False,7,520.9
만덕,False,8,706.2
만덕,False,9,397.0
만덕,False,10,330.2
만덕,False,11,351.5
만덕,False,12,366.7
만덕,False,13,356.0
만덕,False,14,348.6
만덕,False,15,415.0
만덕,False,16,465.3
만덕,False,17,571.9
만덕,False,18,664.2
만덕,False,19,324.4
만덕,False,20,218.4
만덕,False,21,184.7
만덕,False,22,121.3
만덕,False,23,79.5
만덕,False,0,20.2
만덕,True,1,0.2
만덕,True,2,0.0
만덕,True,3,0.0
만덕,True,4,0.5
만덕,True,5,70.4
만덕,True,6,101.6
만덕,True,7,156.7
만덕,True,8,231.5
만덕,True,9,280.9
만덕,True,10,310.9
만덕,True,11,321.3
만덕,True,12,322.0
만덕,True,13,331.7
만덕,True,14,328.2
만덕,True,15,331.6
만덕,True,16,371.9
만덕,True,17,348.7
만덕,True,18,283.8
만덕,True,19,216.3
만덕,True,20,177.3
만덕,True,21,169.8
만덕,True,22,99.8
만덕,True,23,72.7
만덕,True,0,20.0
망미,False,1,0.1
망미,False,2,0.2
망미,False,3,0.0
망미,False,4,1.9
망미,False,5,74.9
망미,False,6,136.6
망미,False,7,310.4
망미,False,8,547.7
망미,False,9,327.2
망미,False,10,270.2
망미,False,11,302.5
망미,False,12,311.3
망미,False,13,308.5
망미,False,14,304.9
망미,False,15,326.4
망미,False,16,389.4
망미,False,17,430.9
망미,False,18,457.3
망미,False,19,216.0
망미,False,20,149.0
망미,False,21,117.7
망미,False,22,87.1
망미,False,23,43.9
망미,False,0,9.9
망미,True,1,0.6
망미,True,2,0.1
망미,True,3,0.0
망미,True,4,1.5
망미,True,5,56.4
망미,True,6,81.2
망미,True,7,106.4
망미,True,8,176.3
망미,True,9,216.4
망미,True,10,229.8
망미,True,11,255.9
망미,True,12,264.2
망미,True,13,260.9
망미,True,14,255.2
망미,True,15,255.5
망미,True,16,289.5
망미,True,17,277.3
망미,True,18,212.4
망미,True,19,159.6
망미,True,20,128.3
망미,True,21,100.8
망미,True,22,73.0
망미,True,23,42.0
망미,True,0,9.9
명륜,False,1,0.1
명륜,False,2,0.1
명륜,False,3,0.0
명륜,False,4,2.3
명륜,False,5,117.0
명륜,False,6,239.5
명륜,False,7,664.1
명륜,False,8,1175.8
명륜,False,9,671.2
명륜,False,10,575.7
명륜,False,11,608.8
명륜,False,12,656.7
명륜,False,13,674.5
명륜,False,14,656.2
명륜,False,15,746.1
명륜,False,16,866.0
명륜,False,17,975.2
명륜,False,18,1143.0
명륜,False,19,560.6
명륜,False,20,448.5
명륜,False,21,350.2
명륜,False,22,258.7
명륜,False,23,134.6
명륜,False,0,19.3
명륜,True,1,0.6
명륜,True,2,0.0
명륜,True,3,0.0
명륜,True,4,2.0
명륜,True,5,71.2
명륜,True,6,125.8
명륜,True,7,179.5
명륜,True,8,372.9
명륜,True,9,513.4
명륜,True,10,503.9
명륜,True,11,585.8
명륜,True,12,645.9
명륜,True,13,672.3
명륜,True,14,660.2
명륜,True,15,681.8
명륜,True,16,741.2
명륜,True,17,702.9
명륜,True,18,574.6
명륜,True,19,417.2
명륜,True,20,402.0
명륜,True,21,284.6
명륜,True,22,213.7
명륜,True,23,123.2
명륜,True,0,20.6
명장,False,1,0.0
명장,False,2,0.0
명장,False,3,0.0
명장,False,4,1.2
명장,False,5,60.3
명장,False,6,97.8
명장,False,7,215.0
명장,False,8,335.3
명장,False,9,202.7
명장,False,10,189.2
명장,False,11,211.1
명장,False,12,215.2
명장,False,13,220.4
명장,False,14,195.8
명장,False,15,225.9
명장,False,16,255.6
명장,False,17,265.3
명장,False,18,275.6
명장,False,19,127.5
명장,False,20,91.3
명장,False,21,67.0
명장,False,22,45.5
명장,False,23,28.6
명장,False,0,10.3
명장,True,1,0.3
명장,True,2,0.0
명장,True,3,0.0
명장,True,4,1.0
명장,True,5,47.7
명장,True,6,60.4
명장,True,7,78.2
명장,True,8,129.1
명장,True,9,144.4
명장,True,10,155.2
명장,True,11,172.9
명장,True,12,179.1
명장,True,13,178.0
명장,True,14,162.1
명장,True,15,170.0
명장,True,16,184.5
명장,True,17,176.8
명장,True,18,133.6
명장,True,19,94.7
명장,True,20,77.2
명장,True,21,56.1
명장,True,22,41.1
명장,True,23,26.4
명장,True,0,12.1
모덕,False,1,0.2
모덕,False,2,0.2
모덕,False,3,0.0
모덕,False,4,0.5
모덕,False,5,28.3
모덕,False,6,82.8
모덕,False,7,350.9
모덕,False,8,348.1
모덕,False,9,95.3
모덕,False,10,70.3
모덕,False,11,79.7
모덕,False,12,88.0
모덕,False,13,93.6
모덕,False,14,85.9
모덕,False,15,119.3
모덕,False,16,128.0
모덕,False,17,364.7
모덕,False,18,267.5
모덕,False,19,73.0
모덕,False,20,58.3
모덕,False,21,26.7
모덕,False,22,13.5
모덕,False,23,9.8
모덕,False,0,3.7
모덕,True,1,0.2
모덕,True,2,0.2
모덕,True,3,0.0
모덕,True,4,0.3
모덕,True,5,15.8
모덕,True,6,23.5
모덕,True,7,54.0
모덕,True,8,52.2
모덕,True,9,42.5
모덕,True,10,49.6
모덕,True,11,48.3
모덕,True,12,62.2
모덕,True,13,48.7
모덕,True,14,44.9
모덕,True,15,49.1
모덕,True,16,54.2
모덕,True,17,60.8
모덕,True,18,41.5
모덕,True,19,27.2
모덕,True,20,19.6
모덕,True,21,16.4
모덕,True,22,11.6
모덕,True,23,8.5
모덕,True,0,4.3
모라,False,1,0.3
모라,False,2,0.1
모라,False,3,0.0
모라,False,4,2.7
모라,False,5,79.9
모라,False,6,159.6
모라,False,7,382.3
모라,False,8,556.6
모라,False,9,307.5
모라,False,10,258.0
모라,False,11,318.8
모라,False,12,327.2
모라,False,13,308.8
모라,False,14,289.3
모라,False,15,316.0
모라,False,16,338.3
모라,False,17,461.3
모라,False,18,479.5
모라,False,19,199.6
모라,False,20,129.8
모라,False,21,96.8
모라,False,22,62.5
모라,False,23,38.3
모라,False,0,11.5
모라,True,1,0.5
모라,True,2,0.4
모라,True,3,0.1
모라,True,4,1.9
모라,True,5,52.5
모라,True,6,75.5
모라,True,7,116.1
모라,True,8,169.8
모라,True,9,214.4
모라,True,10,229.0
모라,True,11,280.0
모라,True,12,276.6
모라,True,13,260.4
모라,True,14,246.0
모라,True,15,248.5
모라,True,16,261.8
모라,True,17,258.0
모라,True,18,195.0
모라,True,19,144.9
모라,True,20,104.6
모라,True,21,83.7
모라,True,22,57.4
모라,True,23,39.9
모라,True,0,11.7
못골,False,1,0.2
못골,False,2,0.1
못골,False,3,0.0
못골,False,4,0.6
못골,False,5,74.5
못골,False,6,183.2
못골,False,7,376.3
못골,False,8,677.3
못골,False,9,329.9
못골,False,10,270.6
못골,False,11,278.5
못골,False,12,289.1
못골,False,13,300.3
못골,False,14,306.9
못골,False,15,349.7
못골,False,16,484.3
못골,False,17,482.6
못골,False,18,581.1
못골,False,19,249.7
못골,False,20,177.0
못골,False,21,154.5
못골,False,22,101.0
못골,False,23,57.9
못골,False,0,5.9
못골,True,1,0.1
못골,True,2,0.1
못골,True,3,0.0
못골,True,4,0.3
못골,True,5,47.7
못골,True,6,96.8
못골,True,7,112.8
못골,True,8,192.5
못골,True,9,250.4
못골,True,10,260.8
못골,True,11,297.9
못골,True,12,316.3
못골,True,13,308.8
못골,True,14,276.1
못골,True,15,283.6
못골,True,16,323.2
못골,True,17,286.4
못골,True,18,231.6
못골,True,19,176.4
못골,True,20,152.3
못골,True,21,121.3
못골,True,22,79.5
못골,True,23,50.8
못골,True,0,5.5
문현,False,1,0.1
문현,False,2,0.1
문현,False,3,0.0
문현,False,4,1.7
문현,False,5,68.1
문현,False,6,154.3
문현,False,7,326.7
문현,False,8,675.6
문현,False,9,334.3
문현,False,10,247.8
문현,False,11,256.1
문현,False,12,269.0
문현,False,13,273.0
문현,False,14,273.7
문현,False,15,290.4
문현,False,16,378.3
문현,False,17,460.9
문현,False,18,615.3
